"id","external_id","details","city","zip","website","street","state","email","created_at","updated_at","phone_1","phone_type_1","phone_2","phone_type_2","phone_3","phone_type_3","phone_4","phone_type_4","phone_5","phone_type_5","phone_6","phone_type_6","phone_7","phone_type_7","phone_8","phone_type_8","company_name"
1117,"1731","99 Christopher Way
Fox Lake, IL 60020
Fax: (847) 587-9006
Personnel
Program Contact
R. Handler (Pres.)
Phone: (847) 587-9336","Fox Lake","60020","","99 Christopher Way
||Personnel
||Program Contact
||R. Handler (Pres.)
||","IL","","2009-05-18 17:47:38","2009-05-18 17:49:04","(847) 587-9006","Fax","(847) 587-9336","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"M & R Products Inc."
1118,"1673","1111 Second Ave. S.
Lester Prairie, MN 55354
Fax: (320) 395-2969
Personnel
Program Contact
Tom Borgman (Specialist-Mktg. Commun.)
Phone: (320) 395-2531","Lester Prairie","55354","","1111 Second Ave. S.
||Personnel
||Program Contact
||Tom Borgman (Specialist-Mktg. Commun.)
||","MN","","2009-05-18 17:47:38","2009-05-18 17:49:05","(320) 395-2969","Fax","(320) 395-2531","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Lester Building Systems"
1119,"1684","P.O. Box 88010
4999 36th St. S.E.
Grand Rapids, MI 49518-0010
Fax: (616) 285-7870
Personnel
Program Contact
Sandy Brogger (Dir.-Mktg.)
Phone: (616) 940-2900","Grand Rapids","49518-0010","","P.O. Box 88010
||4999 36th St. S.E.
||Personnel
||Program Contact
||Sandy Brogger (Dir.-Mktg.)
||","MI","","2009-05-18 17:47:38","2009-05-18 17:49:05","(616) 285-7870","Fax","(616) 940-2900","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Valspar Corp."
1120,"1732","1502 E. Walnut
Seguin, TX 78156
Fax: (830) 372-9683
Phone: (830) 379-1480
Website: www.alamo-group.com
Personnel
Tammy Thompson (Contact)","Seguin","78156","www.alamo-group.com","1502 E. Walnut","TX","","2009-05-18 17:47:38","2009-05-18 17:49:05","(830) 372-9683","Fax","(830) 379-1480","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Alamo Group"
1121,"1674","160 Bloor St. E.
Toronto, ON M4W 3R2
Canada
Email: janine.price@unilever.com
Website: www.unilever.ca/resources/contactusasp
Personnel
Mark Olney (Contact)","Toronto","M4W 3R2","www.unilever.ca/resources/contactusasp","160 Bloor St. E.
||Canada","ON","janine.price@unilever.com","2009-05-18 17:47:38","2009-05-18 17:49:05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Unilever Canada"
1122,"1733","600 Reed Rd.
Broomall, PA 19008
Fax: (610) 353-3963
Personnel
Program Contact
George Pezeroski (Mktg. Dept.)
Phone: (610) 353-5100","Broomall","19008","","600 Reed Rd.
||Personnel
||Program Contact
||George Pezeroski (Mktg. Dept.)
||","PA","","2009-05-18 17:47:38","2009-05-18 17:49:05","(610) 353-3963","Fax","(610) 353-5100","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"M.A.B. Paints"
1123,"2570","28320 St. Michaels Rd.
Easton, MD 21601
Fax: (410) 822-7759
Personnel
Program Contact
Jim Pianko (Dir.-Sls. & Mktg.)
Phone: (410) 822-0318
Toll Free: (800) 637-7807","Easton","21601","","28320 St. Michaels Rd.
||Personnel
||Program Contact
||Jim Pianko (Dir.-Sls. & Mktg.)
||","MD","","2009-05-18 17:47:38","2009-05-18 17:49:05","(410) 822-7759","Fax","(410) 822-0318","Phone","(800) 637-7807","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Standard Fusee Corp."
1124,"2534","10202 W. Washington Blvd., Ste.3900
Culver City, CA 90232
Fax: (310) 244-2626
Personnel
David Hendler (C.F.O.)","Culver City","90232","","10202 W. Washington Blvd., Ste.3900
||Personnel
||David Hendler (C.F.O.)
||","CA","","2009-05-18 17:47:38","2009-05-18 17:49:05","(310) 244-2626","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sony Pictures Entertainment"
1125,"2517","P.O. Box 3717
300 Jubilee Dr.
Peabody, MA 01960
Fax: (978) 538-6266
Website: www.snellacoustics.com
Personnel
Program Contact
David Smith (Mgr.-Co-op Adv.)
Phone: (978) 538-6262","Peabody","01960","www.snellacoustics.com","P.O. Box 3717
||300 Jubilee Dr.","MA","","2009-05-18 17:47:38","2009-05-18 17:49:05","(978) 538-6266","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Snell Acoustics"
1126,"2550","8494 Chapin Industrial Dr.
St. Louis, MO 63114
Personnel
Program Contact
Connie Caldwell","St. Louis","63114","","8494 Chapin Industrial Dr.
||Personnel
||Program Contact
||Connie Caldwell
||","MO","","2009-05-18 17:47:38","2009-05-18 17:49:05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Spectrum Group, Inc."
1127,"2507","100 Forest Dr.
Greenvale, NY 11548
Fax: (516) 484-5921
Website: www.slantfin.com
Personnel
Program Contact
Stephen F. Gribbin (Adv. Mgr.)
Phone: (516) 484-2600","Greenvale","11548","www.slantfin.com","100 Forest Dr.","NY","","2009-05-18 17:47:38","2009-05-18 17:49:05","(516) 484-5921","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Slant/Fin Corp."
1128,"2548","P.O. Box 57
Rigby, ID 83442
Fax: (208) 523-5234
Personnel
Program Contact
Dell Jensen (Owner)
Phone: (208) 522-4158
Toll Free: (800) 331-6764","Rigby","83442","","P.O. Box 57
||Personnel
||Program Contact
||Dell Jensen (Owner)
||","ID","","2009-05-18 17:47:38","2009-05-18 17:49:05","(208) 523-5234","Fax","(208) 522-4158","Phone","(800) 331-6764","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"D & P Spectrum"
1129,"2563","P.O. Box 913
35 W. Eighth Ave.
Gloversville, NY 12078
Fax: (568) 725-2430
Personnel
Program Contact
Linda Davis (Gen. Mgr.)
Phone: (518) 725-3115","Gloversville","12078","","P.O. Box 913
||35 W. Eighth Ave.
||Personnel
||Program Contact
||Linda Davis (Gen. Mgr.)
||","NY","","2009-05-18 17:47:38","2009-05-18 17:49:05","(568) 725-2430","Fax","(518) 725-3115","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"St. Thomas Inc."
1130,"2509","P.O. Box 7048A
1224 Fern Ridge Pkwy.
Saint Louis, MO 63177
Fax: (314) 576-8054
Personnel
Program Contact
Chris Vahlkamp (Mgr.-Natl. Sls.)
Phone: (314) 576-8084
Toll Free: (800) 233-6283 x8063","Saint Louis","63177","","P.O. Box 7048A
||1224 Fern Ridge Pkwy.
||Personnel
||Program Contact
||Chris Vahlkamp (Mgr.-Natl. Sls.)
||","MO","","2009-05-18 17:47:38","2009-05-18 17:49:05","(314) 576-8054","Fax","(314) 576-8084","Phone","(800) 233-6283 x8063","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Slumberjack, Inc."
1131,"2549","2004-711 Broughton St.
Vancouver, BC V6G 1G4
Canada
Website: www.galacticgladiators.com
Personnel
Program Contact
Sandford Tuey (Pres.)
Phone: (604) 687-1836
Fax: (604) 687-1836","Vancouver","V6G 1G4","www.galacticgladiators.com","2004-711 Broughton St.
||Canada","BC","","2009-05-18 17:47:39","2009-05-18 17:49:05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PlayDigm Entertainment"
1132,"2553","P.O. Box 19202
Portland, OR 97280
Fax: (503) 244-1785
Personnel
Program Contact
Peter Kowsun (Pres.)
Phone: (503) 244-2422
 
Elaine Kowsun","Portland","97280","","P.O. Box 19202
||Personnel
||Program Contact
||Peter Kowsun (Pres.)
|| 
||Elaine Kowsun
||","OR","","2009-05-18 17:47:39","2009-05-18 17:49:05","(503) 244-1785","Fax","(503) 244-2422","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Splash Ender, Inc."
1133,"2528","12055 Universal Dr.
Taylor, MI 48180
Fax: (734) 946-0905
Personnel
Program Contact
Ronald J. Delaney (Pres.)
Phone: (734) 946-4440","Taylor","48180","","12055 Universal Dr.
||Personnel
||Program Contact
||Ronald J. Delaney (Pres.)
||","MI","","2009-05-18 17:47:39","2009-05-18 17:49:05","(734) 946-0905","Fax","(734) 946-4440","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Solv-O Corp."
1134,"2554","4065 Commercial Ave.
Northbrook, IL 60062
Fax: (847) 559-2173
Personnel
Program Contact
Lisa Escalarte (Coord.-Co-op Admin.)
Phone: (847) 664-2156
Phone: (847) 557-2000","Northbrook","60062","","4065 Commercial Ave.
||Personnel
||Program Contact
||Lisa Escalarte (Coord.-Co-op Admin.)
||","IL","","2009-05-18 17:47:39","2009-05-18 17:49:05","(847) 559-2173","Fax","(847) 664-2156","Phone","(847) 557-2000","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SplitFire Inc."
1135,"2500","156 Halsey Rd.
Parsippany, NJ 07054
Fax: (973) 515-3467
Personnel
Program Contact
Richard Howard
Phone: (973) 515-3500","Parsippany","07054","","156 Halsey Rd.
||Personnel
||Program Contact
||Richard Howard
||","NJ","","2009-05-18 17:47:39","2009-05-18 17:49:05","(973) 515-3467","Fax","(973) 515-3500","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sitram USA"
1136,"2511","3830 Kelly Ave.
Cleveland, OH 41414
Personnel
Program Contact
Debbie Nadge","Cleveland","41414","","3830 Kelly Ave.
||Personnel
||Program Contact
||Debbie Nadge
||","OH","","2009-05-18 17:47:39","2009-05-18 17:49:05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Smith Corona"
1137,"2529","1795 Ironstone Manor, Unit 1,
Pickering, ON L1W 3W9
Canada
Personnel
Program Contact
Jay Davis (Coord.-Mktg.)
Phone: (905) 831-3364
Fax: (905) 831-7916","Pickering","L1W 3W9","","Canada
||Personnel
||Program Contact
||Jay Davis (Coord.-Mktg.)
||","ON","","2009-05-18 17:47:39","2009-05-18 17:49:05","(905) 831-3364","Phone","(905) 831-7916","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Somcan Distribution"
1138,"2540","150 Milford Rd.
East Windsor, NJ 08520
Fax: (609) 426-4537
Personnel
Program Contact
Josephine Migliore (Admin.-Co-op Adv.)
Toll Free: (800) 366-5391 x302
Phone: (609) 426-1300","East Windsor","08520","","150 Milford Rd.
||Personnel
||Program Contact
||Josephine Migliore (Admin.-Co-op Adv.)
||","NJ","","2009-05-18 17:47:39","2009-05-18 17:49:05","(609) 426-4537","Fax","(800) 366-5391 x302","Toll Free","(609) 426-1300","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Southwestern Bell Freedom Phone/Conair"
1139,"2566","3030 N. 30th Ave.
Phoenix, AZ 85127
Fax: (602) 669-9672
Personnel
Program Contact
Jay Wilmore (Gen. Mgr.)
Phone: (602) 233-8721","Phoenix","85127","","3030 N. 30th Ave.
||Personnel
||Program Contact
||Jay Wilmore (Gen. Mgr.)
||","AZ","","2009-05-18 17:47:39","2009-05-18 17:49:05","(602) 669-9672","Fax","(602) 233-8721","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stainless Design, Inc. (d/b/a/ Wilmore Manufacturing)"
1140,"2584","P.O. Box 517
Topeka, IN 46571
Fax: (219) 593-2969
Personnel
Program Contact
Darci Mitschelen (Mgr.-Mktg.)
Phone: (219) 593-2500","Topeka","46571","","P.O. Box 517
||Personnel
||Program Contact
||Darci Mitschelen (Mgr.-Mktg.)
||","IN","","2009-05-18 17:47:39","2009-05-18 17:49:05","(219) 593-2969","Fax","(219) 593-2500","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Starcraft, MonArk Marine"
1141,"2501","3535 W. 47th St.
Chicago, IL 60632
Fax: (800) 752-2434
Personnel
Program Contact
James Corken
Phone: (773) 523-1300","Chicago","60632","","3535 W. 47th St.
||Personnel
||Program Contact
||James Corken
||","IL","","2009-05-18 17:47:39","2009-05-18 17:49:05","(800) 752-2434","Fax","(773) 523-1300","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"S-K Hand Tool Corporation"
1142,"2556","P.O. Box 39150
4621 Sperry St.
Los Angeles, CA 90039
Fax: (818) 502-0399
Personnel
Program Contact
Dave Jackson (Mgr.-Sls. & Adv.)
Phone: (323) 245-7530","Los Angeles","90039","","P.O. Box 39150
||4621 Sperry St.
||Personnel
||Program Contact
||Dave Jackson (Mgr.-Sls. & Adv.)
||","CA","","2009-05-18 17:47:39","2009-05-18 17:49:05","(818) 502-0399","Fax","(323) 245-7530","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sport-Fun, Inc."
1143,"2578","Rte. 2
East Greenwich, RI 02818
Fax: (401) 885-3122
Personnel
Program Contact
Vince Edward (Acct. Exec.)
Phone: (401) 884-2500
 
Connie Kulesza (Sec.)","East Greenwich","02818","","Rte. 2
||Personnel
||Program Contact
||Vince Edward (Acct. Exec.)
|| 
||Connie Kulesza (Sec.)
||","RI","","2009-05-18 17:47:39","2009-05-18 17:49:05","(401) 885-3122","Fax","(401) 884-2500","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stanley-Bostitch, Inc."
1144,"2542","51 E. Main No. 303
Chattanooga, TN 37408
Fax: (513) 858-3070
Phone: (254) 744-9562
Toll Free: (800) 314-9114
Website: www.sparkleplentyinc.com
Email: sales@sparkleyplentyinc.com
Personnel
Program Contact
Ernest Lund (Pres.)","Chattanooga","37408","www.sparkleplentyinc.com","51 E. Main No. 303","TN","","2009-05-18 17:47:39","2009-05-18 17:49:05","(513) 858-3070","Fax","(254) 744-9562","Phone","(800) 314-9114","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sparkle Plenty Inc."
1145,"2521","1601 Duke St.
Alexandria, VA 22314
Fax: (703) 836-8705
Personnel
Program Contact
Sandra Yoemans (Coord.-Co-op)
Phone: (703) 836-8700
Toll Free: (800) 336-4743","Alexandria","22314","","1601 Duke St.
||Personnel
||Program Contact
||Sandra Yoemans (Coord.-Co-op)
||","VA","","2009-05-18 17:47:39","2009-05-18 17:49:05","(703) 836-8705","Fax","(703) 836-8700","Phone","(800) 336-4743","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Society of American Florists"
1146,"2569","28320 St. Michaels Rd.
Easton, MD 21601
Fax: (410) 822-7759
Personnel
Program Contact
Jim Pianko (Dir.-Sls. & Mktg.)
Phone: (410) 822-0318
Toll Free: (800) 637-7807","Easton","21601","","28320 St. Michaels Rd.
||Personnel
||Program Contact
||Jim Pianko (Dir.-Sls. & Mktg.)
||","MD","","2009-05-18 17:47:39","2009-05-18 17:49:05","(410) 822-7759","Fax","(410) 822-0318","Phone","(800) 637-7807","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Standard Fusee Co."
1147,"3549","P.O. Box 4427
1111 Bagby
Houston, TX 77210-4427
Fax: (713) 752-3235
Personnel
Program Contact
James Kubedka (Mgr.-Co-op)
Phone: (713) 752-3005
Toll Free: (800) 782-7852","Houston","77210-4427","","P.O. Box 4427
||1111 Bagby
||Personnel
||Program Contact
||James Kubedka (Mgr.-Co-op)
||","TX","","2009-05-18 17:47:39","2009-05-18 17:49:05","(713) 752-3235","Fax","(713) 752-3005","Phone","(800) 782-7852","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Texaco Lubricants Co."
1148,"3550","Box 17307
299 Plus Park Rd., #100
Nashville, TN 37217
Fax: (615) 695-2286
Phone: (615) 695-2000
Toll Free: (800) 628-2668
Personnel
Program Contact
Gary Summarell (V.P.-Sls.)
Phone: (615) 444-5440
Toll Free: (800) 628-2668
 
Glenda Penington (Dir.-Mktg. & Adv.)
 
Cheryl Lenderman (Asst.-Mktg.)","Nashville","37217","","Box 17307
||299 Plus Park Rd., #100
||Personnel
||Program Contact
||Gary Summarell (V.P.-Sls.)
|| 
||Glenda Penington (Dir.-Mktg. & Adv.)
|| 
||Cheryl Lenderman (Asst.-Mktg.)
||","TN","","2009-05-18 17:47:39","2009-05-18 17:49:05","(615) 695-2286","Fax","(615) 695-2000","Phone","(800) 628-2668","Toll Free","(615) 444-5440","Phone","(800) 628-2668","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,"Texas Boot Co."
1149,"3553","2021 9th St., S.E.
Dyersville, IA 52040-2316
Fax: (563) 875-5674
Personnel
Program Contact
Lou McMahon
Phone: (319) 875-2000 x5259","Dyersville","52040-2316","","2021 9th St., S.E.
||Personnel
||Program Contact
||Lou McMahon
||","IA","","2009-05-18 17:47:39","2009-05-18 17:49:05","(563) 875-5674","Fax","(319) 875-2000 x5259","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Racing Champion Ertl Inc."
1150,"3555","500 George Washington Hwy.
Smithfield, RI 02917
Fax: (401) 231-4120
Website: www.fostergrant.com
Personnel
Program Contact
(V.P.-Mktg.)
Phone: (401) 231-3800
Toll Free: (800) 388-0258","Smithfield","02917","www.fostergrant.com","500 George Washington Hwy.","RI","","2009-05-18 17:47:39","2009-05-18 17:49:05","(401) 231-4120","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Foster Grant Group"
1151,"3556","P.O. Box 70
Independence, OR 97351
Fax: (503) 838-6805
Personnel
Program Contact
Barbara Rivoli (Co-op Coord.)
Toll Free: (800) 531-4411","Independence","97351","","P.O. Box 70
||Personnel
||Program Contact
||Barbara Rivoli (Co-op Coord.)
||","OR","","2009-05-18 17:47:39","2009-05-18 17:49:05","(503) 838-6805","Fax","(800) 531-4411","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Rod McLellan Co."
1152,"3547","4800 E. Monument St.
Baltimore, MD 21205
Fax: (410) 522-7015
Personnel
Program Contact
Helen Fischer (Coord.-Mktg.)
Phone: (410) 522-7000 x137","Baltimore","21205","","4800 E. Monument St.
||Personnel
||Program Contact
||Helen Fischer (Coord.-Mktg.)
||","MD","","2009-05-18 17:47:39","2009-05-18 17:49:05","(410) 522-7015","Fax","(410) 522-7000 x137","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tenax Corp."
1153,"3557","22790 Lake Park Blvd.
Alliance, OH 44601
Fax: (330) 829-3636
Personnel
Program Contact
Dottie Davis (Mgr.-Co-op Adv. & Sls. Support)
Phone: (330) 821-5360","Alliance","44601","","22790 Lake Park Blvd.
||Personnel
||Program Contact
||Dottie Davis (Mgr.-Co-op Adv. & Sls. Support)
||","OH","","2009-05-18 17:47:39","2009-05-18 17:49:05","(330) 829-3636","Fax","(330) 821-5360","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Genie Co."
1154,"4066","Attention :
P.O. Box 10
Pennington, NJ 08534
Phone: (609) 737-8700
Fax: (609) 737-8685
Toll Free: (800) 366-4632
Website: www.mihummel.com
Personnel
Program Contact
Kim Shaub (Bus. Analyst)","Pennington","08534","www.mihummel.com","Attention :
||P.O. Box 10","NJ","","2009-05-18 17:47:39","2009-05-18 17:49:06","(609) 737-8700","Phone","(609) 737-8685","Fax","(800) 366-4632","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Goebel North America"
1155,"4142","",NULL,NULL,"","",NULL,"","2009-05-18 17:47:39","2009-05-18 17:49:06",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Mita Copystar America, Inc"
1156,"4042","Attention :
P.O. Box 477
Nine Elkins Rd.
East Brunswick, NJ 08816
Phone: (732) 613-9000
Fax: (732) 432-5475
Toll Free: (800) 631-5270
Email: info@humanicare.com
Website: www.humanicare.com
Personnel
Program Contact
Elaine Autin (V.P., Mktg.)","East Brunswick","08816","www.humanicare.com","Attention :
||P.O. Box 477
||Nine Elkins Rd.","NJ","info@humanicare.com","2009-05-18 17:47:39","2009-05-18 17:49:06","(732) 613-9000","Phone","(732) 432-5475","Fax","(800) 631-5270","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Humanicare International Inc."
1157,"4129","Attention :
P.O. Box 1720
Manitwoc, WI 54221
Phone: (920) 682-0161
Fax: (920) 683-7668
Toll Free: (800) 545-5720
Email: bweber@manitowocice.com
Website: www.manitowocice.com
Personnel
Program Contact
Bonnie  Weber","Manitwoc","54221","www.manitowocice.com","Attention :
||P.O. Box 1720","WI","bweber@manitowocice.com","2009-05-18 17:47:39","2009-05-18 17:49:06","(920) 682-0161","Phone","(920) 683-7668","Fax","(800) 545-5720","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Manitowoc Ice Inc."
1158,"4144","Attention :
7700 Griffin Way
Willowbrook, IL 60527
Phone: (630) 734-2700
Fax: (630) 734-2690
Toll Free: (800) 634-1303
Email: joanne.cooney@easymask.com
Website: www.easymask.com
Personnel
Joanne Cooney
Phone: (630) 734-2700","Willowbrook","60527","www.easymask.com","Attention :
||7700 Griffin Way","IL","joanne.cooney@easymask.com","2009-05-18 17:47:39","2009-05-18 17:49:06","(630) 734-2700","Phone","(630) 734-2690","Fax","(800) 634-1303","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Loparex, Inc."
1159,"4054","Attention :
170 Boyer Cir.
Williston, VT 05495
Phone: (802) 658-8322
Fax: (802) 658-0431
Website: www.garmontusa.com
Personnel
Program Contact
John Schwiezer (Co-op Coord.)","Williston","05495","www.garmontusa.com","Attention :
||170 Boyer Cir.","VT","","2009-05-18 17:47:39","2009-05-18 17:49:06","(802) 658-8322","Phone","(802) 658-0431","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Garmont USA"
1160,"4119","Attention :
6-05 Saddle River Rd. # 318
Fairlawn, NJ 07410-5610
Personnel
Program Contact
Katrina Graham (Pres.)
Phone: (908) 673-1972","Fairlawn","07410-5610","","Attention :
||6-05 Saddle River Rd. # 318
||Personnel
||Program Contact
||Katrina Graham (Pres.)
||","NJ","","2009-05-18 17:47:39","2009-05-18 17:49:06","(908) 673-1972","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Katrina Graham Apparel"
1161,"4120","Attention :
135 Marginal Way, #300
Portland, ME 04104-5015
Personnel
Patricia  Graham (Pres.)
 
Della  Graham (V.P.)
 
Program Contact
Suzanna Graham (Co-op)","Portland","04104-5015","","Attention :
||135 Marginal Way, #300
||Personnel
||Patricia  Graham (Pres.)
|| 
||Della  Graham (V.P.)
|| 
||Program Contact
||Suzanna Graham (Co-op)
||","ME","","2009-05-18 17:47:39","2009-05-18 17:49:06",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PDS Graham Paints and Wallcoverings"
1162,"4044","Attention :
12 Willow Ln.
Nesquehoning, PA 18240-1228
Phone: (570) 645-2148
Fax: (866) 613-3264
Toll Free: (800) 613-3261
Website: www.elklighting.com
Email: elk@elklighting.com
Personnel
Program Contact
Clem McCarroll (Co-op Coord.)","Nesquehoning","18240-1228","www.elklighting.com","Attention :
||12 Willow Ln.","PA","","2009-05-18 17:47:40","2009-05-18 17:49:06","(570) 645-2148","Phone","(866) 613-3264","Fax","(800) 613-3261","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elk Lighting"
1163,"4060","Attention :
Hunter Douglas Fabricator
601 Davisville Rd.
Willow Grove, PA 19090
Fax: (215) 658-0850
Toll Free: (800) 356-2710
Website: www.elmarinc.com
Personnel
Program Contact
Jason Novelli (Co-op Coord.)
Phone: (215) 658-0600 x171
Email: jason.novelli@elmarine.com","Willow Grove","19090","www.elmarinc.com","Attention :
||Hunter Douglas Fabricator
||601 Davisville Rd.","PA","","2009-05-18 17:47:40","2009-05-18 17:49:06","(215) 658-0850","Fax","(800) 356-2710","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Elmar Inc."
1164,"4121","",NULL,NULL,"","",NULL,"","2009-05-18 17:47:40","2009-05-18 17:49:06",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Leonore Doskow, Inc."
1165,"4133","Attention :
P.O. Box 2105
2928 E. Highway 30
Grand Island, NE 68801
Phone: (308) 384-9320
Fax: (308) 382-6954
Toll Free: (800) 247-6621
Email: sales@mfsyork.com
Website: www.mfsyork.com
Personnel
Randy VanLangen (VP Marketing)","Grand Island","68801","www.mfsyork.com","Attention :
||P.O. Box 2105
||2928 E. Highway 30","NE","sales@mfsyork.com","2009-05-18 17:47:40","2009-05-18 17:49:06","(308) 384-9320","Phone","(308) 382-6954","Fax","(800) 247-6621","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MFS/YORK (Division of Global Industries, Inc.)"
1166,"4046","Attention :
333 Hepstead Tpke.
Elmont, NY 11003-1591
Phone: (516) 328-7790
Fax: (800) 543-8198
Toll Free: (800) 645-3710
Website: www.eseyewear.com
Personnel
Program Contact
Karen Clark (Co-op Coord.)","Elmont","11003-1591","www.eseyewear.com","Attention :
||333 Hepstead Tpke.","NY","","2009-05-18 17:47:40","2009-05-18 17:49:06","(516) 328-7790","Phone","(800) 543-8198","Fax","(800) 645-3710","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eastern States Eyewear"
1167,"4062","Attention :
Advertising Dept.
31977 U.S. 20 E.
New Carlisle, IN 46552
Phone: (574) 654-3144
Fax: (800) 541-7451
Toll Free: (800) 537-4732
Website: www.easyheat.com
Personnel
Program Contact
Diana LaBonne (Co-op Coord.)","New Carlisle","46552","www.easyheat.com","Attention :
||Advertising Dept.
||31977 U.S. 20 E.","IN","","2009-05-18 17:47:40","2009-05-18 17:49:06","(574) 654-3144","Phone","(800) 541-7451","Fax","(800) 537-4732","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Easy Heat Inc."
